x,libm_expm1f,q24_8,q8_24,q24_minus_libm,q8_minus_libm,q24_abs_err,q8_abs_err,q24_rel_err,q8_rel_err,q24_minus_q8
8.9560002089e-01,1.4488047361e+00,1.4375000000e+00,1.4488043785e+00,-1.1304736137e-02,-3.5762786865e-07,1.1304736137e-02,3.5762786865e-07,7.8028016724e-03,2.4684339905e-07,-1.1304378510e-02
8.9569997787e-01,1.4490494728e+00,1.4375000000e+00,1.4490492344e+00,-1.1549472809e-02,-2.3841857910e-07,1.1549472809e-02,2.3841857910e-07,7.9703787342e-03,1.6453446960e-07,-1.1549234390e-02
8.9579999447e-01,1.4492944479e+00,1.4375000000e+00,1.4492940903e+00,-1.1794447899e-02,-3.5762786865e-07,1.1794447899e-02,3.5762786865e-07,8.1380615011e-03,2.4675998134e-07,-1.1794090271e-02
8.9590001106e-01,1.4495394230e+00,1.4375000000e+00,1.4495390654e+00,-1.2039422989e-02,-3.5762786865e-07,1.2039422989e-02,3.5762786865e-07,8.3056883886e-03,2.4671828669e-07,-1.2039065361e-02
8.9600002766e-01,1.4497843981e+00,1.4375000000e+00,1.4497841597e+00,-1.2284398079e-02,-2.3841857910e-07,1.2284398079e-02,2.3841857910e-07,8.4732584655e-03,1.6445105189e-07,-1.2284159660e-02
8.9609998465e-01,1.4500292540e+00,1.4375000000e+00,1.4500290155e+00,-1.2529253960e-02,-2.3841857910e-07,1.2529253960e-02,2.3841857910e-07,8.6406907067e-03,1.6442328388e-07,-1.2529015541e-02
8.9620000124e-01,1.4502743483e+00,1.4375000000e+00,1.4502741098e+00,-1.2774348259e-02,-2.3841857910e-07,1.2774348259e-02,2.3841857910e-07,8.8082291186e-03,1.6439550166e-07,-1.2774109840e-02
8.9630001783e-01,1.4505194426e+00,1.4375000000e+00,1.4505192041e+00,-1.3019442558e-02,-2.3841857910e-07,1.3019442558e-02,2.3841857910e-07,8.9757107198e-03,1.6436771944e-07,-1.3019204140e-02
8.9639997482e-01,1.4507644176e+00,1.4375000000e+00,1.4507641792e+00,-1.3264417648e-02,-2.3841857910e-07,1.3264417648e-02,2.3841857910e-07,9.1430544853e-03,1.6433996564e-07,-1.3264179230e-02
8.9649999142e-01,1.4510095119e+00,1.4453125000e+00,1.4510092735e+00,-5.6970119476e-03,-2.3841857910e-07,5.6970119476e-03,2.3841857910e-07,3.9262403734e-03,1.6431221184e-07,-5.6967735291e-03
8.9660000801e-01,1.4512547255e+00,1.4453125000e+00,1.4512543678e+00,-5.9422254562e-03,-3.5762786865e-07,5.9422254562e-03,3.5762786865e-07,4.0945434012e-03,2.4642667995e-07,-5.9418678284e-03
8.9670002460e-01,1.4514998198e+00,1.4453125000e+00,1.4514995813e+00,-6.1873197556e-03,-2.3841857910e-07,6.1873197556e-03,2.3841857910e-07,4.2627081275e-03,1.6425670424e-07,-6.1870813370e-03
8.9679998159e-01,1.4517449141e+00,1.4453125000e+00,1.4517445564e+00,-6.4324140549e-03,-3.5762786865e-07,6.4324140549e-03,3.5762786865e-07,4.4308155775e-03,2.4634346119e-07,-6.4320564270e-03
8.9689999819e-01,1.4519901276e+00,1.4453125000e+00,1.4519898891e+00,-6.6776275635e-03,-2.3841857910e-07,6.6776275635e-03,2.3841857910e-07,4.5989481732e-03,1.6420123927e-07,-6.6773891449e-03
8.9700001478e-01,1.4522353411e+00,1.4453125000e+00,1.4522351027e+00,-6.9228410721e-03,-2.3841857910e-07,6.9228410721e-03,2.3841857910e-07,4.7670244239e-03,1.6417351389e-07,-6.9226026535e-03
8.9709997177e-01,1.4524805546e+00,1.4453125000e+00,1.4524803162e+00,-7.1680545807e-03,-2.3841857910e-07,7.1680545807e-03,2.3841857910e-07,4.9350433983e-03,1.6414580273e-07,-7.1678161621e-03
8.9719998837e-01,1.4527257681e+00,1.4453125000e+00,1.4527255297e+00,-7.4132680893e-03,-2.3841857910e-07,7.4132680893e-03,2.3841857910e-07,5.1030060276e-03,1.6411809156e-07,-7.4130296707e-03
8.9730000496e-01,1.4529711008e+00,1.4453125000e+00,1.4529708624e+00,-7.6586008072e-03,-2.3841857910e-07,7.6586008072e-03,2.3841857910e-07,5.2709933370e-03,1.6409038039e-07,-7.6583623886e-03
8.9740002155e-01,1.4532165527e+00,1.4453125000e+00,1.4532161951e+00,-7.9040527344e-03,-3.5762786865e-07,7.9040527344e-03,3.5762786865e-07,5.4390053265e-03,2.4609400384e-07,-7.9036951065e-03
8.9749997854e-01,1.4534617662e+00,1.4453125000e+00,1.4534615278e+00,-8.1492662430e-03,-2.3841857910e-07,8.1492662430e-03,2.3841857910e-07,5.6067979895e-03,1.6403498648e-07,-8.1490278244e-03
8.9759999514e-01,1.4537070990e+00,1.4453125000e+00,1.4537068605e+00,-8.3945989609e-03,-2.3841857910e-07,8.3945989609e-03,2.3841857910e-07,5.7746148668e-03,1.6400730374e-07,-8.3943605423e-03
8.9770001173e-01,1.4539525509e+00,1.4453125000e+00,1.4539521933e+00,-8.6400508881e-03,-3.5762786865e-07,8.6400508881e-03,3.5762786865e-07,5.9424573556e-03,2.4596943149e-07,-8.6396932602e-03
8.9780002832e-01,1.4541980028e+00,1.4453125000e+00,1.4541976452e+00,-8.8855028152e-03,-3.5762786865e-07,8.8855028152e-03,3.5762786865e-07,6.1102425680e-03,2.4592790737e-07,-8.8851451874e-03
8.9789998531e-01,1.4544433355e+00,1.4453125000e+00,1.4544429779e+00,-9.1308355331e-03,-3.5762786865e-07,9.1308355331e-03,3.5762786865e-07,6.2778904103e-03,2.4588641168e-07,-9.1304779053e-03
8.9800000191e-01,1.4546887875e+00,1.4453125000e+00,1.4546885490e+00,-9.3762874603e-03,-2.3841857910e-07,9.3762874603e-03,2.3841857910e-07,6.4455624670e-03,1.6389662960e-07,-9.3760490417e-03
8.9810001850e-01,1.4549343586e+00,1.4453125000e+00,1.4549341202e+00,-9.6218585968e-03,-2.3841857910e-07,9.6218585968e-03,2.3841857910e-07,6.6132596694e-03,1.6386896107e-07,-9.6216201782e-03
8.9819997549e-01,1.4551796913e+00,1.4453125000e+00,1.4551794529e+00,-9.8671913147e-03,-2.3841857910e-07,9.8671913147e-03,2.3841857910e-07,6.7807375453e-03,1.6384133517e-07,-9.8669528961e-03
8.9829999208e-01,1.4554252625e+00,1.4453125000e+00,1.4554250240e+00,-1.0112762451e-02,-2.3841857910e-07,1.0112762451e-02,2.3841857910e-07,6.9483215921e-03,1.6381368084e-07,-1.0112524033e-02
8.9840000868e-01,1.4556709528e+00,1.4453125000e+00,1.4556705952e+00,-1.0358452797e-02,-3.5762786865e-07,1.0358452797e-02,3.5762786865e-07,7.1159303188e-03,2.4567904688e-07,-1.0358095169e-02
8.9850002527e-01,1.4559165239e+00,1.4453125000e+00,1.4559162855e+00,-1.0604023933e-02,-2.3841857910e-07,1.0604023933e-02,2.3841857910e-07,7.2834012099e-03,1.6375841483e-07,-1.0603785515e-02
8.9859998226e-01,1.4561619759e+00,1.4453125000e+00,1.4561617374e+00,-1.0849475861e-02,-2.3841857910e-07,1.0849475861e-02,2.3841857910e-07,7.4507342651e-03,1.6373080314e-07,-1.0849237442e-02
8.9869999886e-01,1.4564076662e+00,1.4453125000e+00,1.4564074278e+00,-1.1095166206e-02,-2.3841857910e-07,1.1095166206e-02,2.3841857910e-07,7.6181734912e-03,1.6370319145e-07,-1.1094927788e-02
8.9880001545e-01,1.4566533566e+00,1.4453125000e+00,1.4566531181e+00,-1.1340856552e-02,-2.3841857910e-07,1.1340856552e-02,2.3841857910e-07,7.7855563723e-03,1.6367557976e-07,-1.1340618134e-02
8.9889997244e-01,1.4568989277e+00,1.4453125000e+00,1.4568986893e+00,-1.1586427689e-02,-2.3841857910e-07,1.1586427689e-02,2.3841857910e-07,7.9528009519e-03,1.6364798228e-07,-1.1586189270e-02
8.9899998903e-01,1.4571447372e+00,1.4453125000e+00,1.4571443796e+00,-1.1832237244e-02,-3.5762786865e-07,1.1832237244e-02,3.5762786865e-07,8.1201521680e-03,2.4543058430e-07,-1.1831879616e-02
8.9910000563e-01,1.4573904276e+00,1.4453125000e+00,1.4573901892e+00,-1.2077927589e-02,-2.3841857910e-07,1.2077927589e-02,2.3841857910e-07,8.2873655483e-03,1.6359280153e-07,-1.2077689171e-02
8.9920002222e-01,1.4576362371e+00,1.4453125000e+00,1.4576359987e+00,-1.2323737144e-02,-2.3841857910e-07,1.2323737144e-02,2.3841857910e-07,8.4546040744e-03,1.6356521826e-07,-1.2323498726e-02
8.9929997921e-01,1.4578819275e+00,1.4453125000e+00,1.4578815699e+00,-1.2569427490e-02,-3.5762786865e-07,1.2569427490e-02,3.5762786865e-07,8.6217047647e-03,2.4530646670e-07,-1.2569069862e-02
8.9939999580e-01,1.4581277370e+00,1.4453125000e+00,1.4581274986e+00,-1.2815237045e-02,-2.3841857910e-07,1.2815237045e-02,2.3841857910e-07,8.7888306007e-03,1.6351008014e-07,-1.2814998627e-02
8.9950001240e-01,1.4583736658e+00,1.4453125000e+00,1.4583734274e+00,-1.3061165810e-02,-2.3841857910e-07,1.3061165810e-02,2.3841857910e-07,8.9559806511e-03,1.6348251108e-07,-1.3060927391e-02
8.9960002899e-01,1.4586195946e+00,1.4453125000e+00,1.4586193562e+00,-1.3307094574e-02,-2.3841857910e-07,1.3307094574e-02,2.3841857910e-07,9.1230738908e-03,1.6345494203e-07,-1.3306856155e-02
8.9969998598e-01,1.4588652849e+00,1.4453125000e+00,1.4588649273e+00,-1.3552784920e-02,-3.5762786865e-07,1.3552784920e-02,3.5762786865e-07,9.2899492010e-03,2.4514110919e-07,-1.3552427292e-02
8.9980000257e-01,1.4591112137e+00,1.4453125000e+00,1.4591108561e+00,-1.3798713684e-02,-3.5762786865e-07,1.3798713684e-02,3.5762786865e-07,9.4569306821e-03,2.4509981245e-07,-1.3798356056e-02
8.9990001917e-01,1.4593572617e+00,1.4453125000e+00,1.4593569040e+00,-1.4044761658e-02,-3.5762786865e-07,1.4044761658e-02,3.5762786865e-07,9.6239363775e-03,2.4505848728e-07,-1.4044404030e-02
8.9999997616e-01,1.4596030712e+00,1.4453125000e+00,1.4596028328e+00,-1.4290571213e-02,-2.3841857910e-07,1.4290571213e-02,2.3841857910e-07,9.7907241434e-03,1.6334480790e-07,-1.4290332794e-02
9.0009999275e-01,1.4598491192e+00,1.4453125000e+00,1.4598487616e+00,-1.4536619186e-02,-3.5762786865e-07,1.4536619186e-02,3.5762786865e-07,9.9576171488e-03,2.4497592221e-07,-1.4536261559e-02
9.0020000935e-01,1.4600950480e+00,1.4453125000e+00,1.4600946903e+00,-1.4782547951e-02,-3.5762786865e-07,1.4782547951e-02,3.5762786865e-07,1.0124374181e-02,2.4493465389e-07,-1.4782190323e-02
9.0030002594e-01,1.4603412151e+00,1.4453125000e+00,1.4603407383e+00,-1.5028715134e-02,-4.7683715820e-07,1.5028715134e-02,4.7683715820e-07,1.0291235521e-02,3.2652448567e-07,-1.5028238297e-02
9.0039998293e-01,1.4605871439e+00,1.4570312500e+00,1.4605867863e+00,-3.5558938980e-03,-3.5762786865e-07,3.5558938980e-03,3.5762786865e-07,2.4345647544e-03,2.4485211725e-07,-3.5555362701e-03
9.0049999952e-01,1.4608331919e+00,1.4570312500e+00,1.4608328342e+00,-3.8019418716e-03,-3.5762786865e-07,3.8019418716e-03,3.5762786865e-07,2.6025844272e-03,2.4481087735e-07,-3.8015842438e-03
9.0060001612e-01,1.4610793591e+00,1.4570312500e+00,1.4610791206e+00,-4.0481090546e-03,-2.3841857910e-07,4.0481090546e-03,2.3841857910e-07,2.7706292458e-03,1.6317976304e-07,-4.0478706360e-03
9.0069997311e-01,1.4613254070e+00,1.4570312500e+00,1.4613250494e+00,-4.2941570282e-03,-3.5762786865e-07,4.2941570282e-03,3.5762786865e-07,2.9385357630e-03,2.4472842597e-07,-4.2937994003e-03
9.0079998970e-01,1.4615715742e+00,1.4570312500e+00,1.4615713358e+00,-4.5403242111e-03,-2.3841857910e-07,4.5403242111e-03,2.3841857910e-07,3.1064671930e-03,1.6312480966e-07,-4.5400857925e-03
9.0090000629e-01,1.4618177414e+00,1.4570312500e+00,1.4618175030e+00,-4.7864913940e-03,-2.3841857910e-07,4.7864913940e-03,2.3841857910e-07,3.2743420452e-03,1.6309734008e-07,-4.7862529755e-03
9.0100002289e-01,1.4620640278e+00,1.4570312500e+00,1.4620636702e+00,-5.0327777863e-03,-3.5762786865e-07,5.0327777863e-03,3.5762786865e-07,3.4422418103e-03,2.4460479153e-07,-5.0324201584e-03
9.0109997988e-01,1.4623100758e+00,1.4570312500e+00,1.4623098373e+00,-5.2788257599e-03,-2.3841857910e-07,5.2788257599e-03,2.3841857910e-07,3.6099222489e-03,1.6304242934e-07,-5.2785873413e-03
9.0119999647e-01,1.4625563622e+00,1.4570312500e+00,1.4625561237e+00,-5.5251121521e-03,-2.3841857910e-07,5.5251121521e-03,2.3841857910e-07,3.7777088583e-03,1.6301497396e-07,-5.5248737335e-03
9.0130001307e-01,1.4628026485e+00,1.4570312500e+00,1.4628025293e+00,-5.7713985443e-03,-1.1920928955e-07,5.7713985443e-03,1.1920928955e-07,3.9454391226e-03,8.1493759296e-08,-5.7712793350e-03
9.0140002966e-01,1.4630490541e+00,1.4570312500e+00,1.4630488157e+00,-6.0178041458e-03,-2.3841857910e-07,6.0178041458e-03,2.3841857910e-07,4.1131936014e-03,1.6296007743e-07,-6.0175657272e-03
9.0149998665e-01,1.4632952213e+00,1.4570312500e+00,1.4632949829e+00,-6.2639713287e-03,-2.3841857910e-07,6.2639713287e-03,2.3841857910e-07,4.2807296850e-03,1.6293265048e-07,-6.2637329102e-03
9.0160000324e-01,1.4635416269e+00,1.4570312500e+00,1.4635413885e+00,-6.5103769302e-03,-2.3841857910e-07,6.5103769302e-03,2.3841857910e-07,4.4483714737e-03,1.6290522353e-07,-6.5101385117e-03
9.0170001984e-01,1.4637880325e+00,1.4570312500e+00,1.4637877941e+00,-6.7567825317e-03,-2.3841857910e-07,6.7567825317e-03,2.3841857910e-07,4.6159569174e-03,1.6287779658e-07,-6.7565441132e-03
9.0179997683e-01,1.4640343189e+00,1.4570312500e+00,1.4640340805e+00,-7.0030689240e-03,-2.3841857910e-07,7.0030689240e-03,2.3841857910e-07,4.7834049910e-03,1.6285039806e-07,-7.0028305054e-03
9.0189999342e-01,1.4642807245e+00,1.4570312500e+00,1.4642804861e+00,-7.2494745255e-03,-2.3841857910e-07,7.2494745255e-03,2.3841857910e-07,4.9508777447e-03,1.6282299953e-07,-7.2492361069e-03
9.0200001001e-01,1.4645272493e+00,1.4570312500e+00,1.4645270109e+00,-7.4959993362e-03,-2.3841857910e-07,7.4959993362e-03,2.3841857910e-07,5.1183747128e-03,1.6279558679e-07,-7.4957609177e-03
9.0210002661e-01,1.4647737741e+00,1.4570312500e+00,1.4647734165e+00,-7.7425241470e-03,-3.5762786865e-07,7.7425241470e-03,3.5762786865e-07,5.2858158015e-03,2.4415228950e-07,-7.7421665192e-03
9.0219998360e-01,1.4650201797e+00,1.4570312500e+00,1.4650198221e+00,-7.9889297485e-03,-3.5762786865e-07,7.9889297485e-03,3.5762786865e-07,5.4531190544e-03,2.4411122013e-07,-7.9885721207e-03
9.0230000019e-01,1.4652667046e+00,1.4570312500e+00,1.4652663469e+00,-8.2354545593e-03,-3.5762786865e-07,8.2354545593e-03,3.5762786865e-07,5.6204474531e-03,2.4407015076e-07,-8.2350969315e-03
9.0240001678e-01,1.4655133486e+00,1.4570312500e+00,1.4655128717e+00,-8.4820985794e-03,-4.7683715820e-07,8.4820985794e-03,4.7683715820e-07,5.7878000662e-03,3.2537209904e-07,-8.4816217422e-03
9.0249997377e-01,1.4657597542e+00,1.4570312500e+00,1.4657595158e+00,-8.7285041809e-03,-2.3841857910e-07,8.7285041809e-03,2.3841857910e-07,5.9549352154e-03,1.6265870784e-07,-8.7282657623e-03
9.0259999037e-01,1.4660063982e+00,1.4570312500e+00,1.4660060406e+00,-8.9751482010e-03,-3.5762786865e-07,8.9751482010e-03,3.5762786865e-07,6.1221751384e-03,2.4394699949e-07,-8.9747905731e-03
9.0270000696e-01,1.4662530422e+00,1.4570312500e+00,1.4662528038e+00,-9.2217922211e-03,-2.3841857910e-07,9.2217922211e-03,2.3841857910e-07,6.2893591821e-03,1.6260398183e-07,-9.2215538025e-03
9.0280002356e-01,1.4664996862e+00,1.4570312500e+00,1.4664994478e+00,-9.4684362411e-03,-2.3841857910e-07,9.4684362411e-03,2.3841857910e-07,6.4564868808e-03,1.6257662594e-07,-9.4681978226e-03
9.0289998055e-01,1.4667462111e+00,1.4570312500e+00,1.4667458534e+00,-9.7149610519e-03,-3.5762786865e-07,9.7149610519e-03,3.5762786865e-07,6.6234776750e-03,2.4382396191e-07,-9.7146034241e-03
9.0299999714e-01,1.4669929743e+00,1.4570312500e+00,1.4669926167e+00,-9.9617242813e-03,-3.5762786865e-07,9.9617242813e-03,3.5762786865e-07,6.7905741744e-03,2.4378294938e-07,-9.9613666534e-03
9.0310001373e-01,1.4672397375e+00,1.4570312500e+00,1.4672393799e+00,-1.0208487511e-02,-3.5762786865e-07,1.0208487511e-02,3.5762786865e-07,6.9576138631e-03,2.4374193686e-07,-1.0208129883e-02
9.0319997072e-01,1.4674863815e+00,1.4570312500e+00,1.4674861431e+00,-1.0455131531e-02,-2.3841857910e-07,1.0455131531e-02,2.3841857910e-07,7.1245171130e-03,1.6246731604e-07,-1.0454893112e-02
9.0329998732e-01,1.4677331448e+00,1.4570312500e+00,1.4677327871e+00,-1.0701894760e-02,-3.5762786865e-07,1.0701894760e-02,3.5762786865e-07,7.2914445773e-03,2.4365999707e-07,-1.0701537132e-02
9.0340000391e-01,1.4679800272e+00,1.4570312500e+00,1.4679796696e+00,-1.0948777199e-02,-3.5762786865e-07,1.0948777199e-02,3.5762786865e-07,7.4583967216e-03,2.4361904138e-07,-1.0948419571e-02
9.0350002050e-01,1.4682269096e+00,1.4570312500e+00,1.4682265520e+00,-1.1195659637e-02,-3.5762786865e-07,1.1195659637e-02,3.5762786865e-07,7.6252925210e-03,2.4357805728e-07,-1.1195302010e-02
9.0359997749e-01,1.4684735537e+00,1.4570312500e+00,1.4684733152e+00,-1.1442303658e-02,-2.3841857910e-07,1.1442303658e-02,2.3841857910e-07,7.7919713221e-03,1.6235810563e-07,-1.1442065239e-02
9.0369999409e-01,1.4687204361e+00,1.4570312500e+00,1.4687201977e+00,-1.1689186096e-02,-2.3841857910e-07,1.1689186096e-02,2.3841857910e-07,7.9587548971e-03,1.6233080657e-07,-1.1688947678e-02
9.0380001068e-01,1.4689674377e+00,1.4570312500e+00,1.4689670801e+00,-1.1936187744e-02,-3.5762786865e-07,1.1936187744e-02,3.5762786865e-07,8.1255631521e-03,2.4345527549e-07,-1.1935830116e-02
9.0390002728e-01,1.4692143202e+00,1.4570312500e+00,1.4692139626e+00,-1.2183070183e-02,-3.5762786865e-07,1.2183070183e-02,3.5762786865e-07,8.2922345027e-03,2.4341437665e-07,-1.2182712555e-02
9.0399998426e-01,1.4694612026e+00,1.4570312500e+00,1.4694609642e+00,-1.2429952621e-02,-2.3841857910e-07,1.2429952621e-02,2.3841857910e-07,8.4588509053e-03,1.6224898047e-07,-1.2429714203e-02
9.0410000086e-01,1.4697082043e+00,1.4570312500e+00,1.4697078466e+00,-1.2676954269e-02,-3.5762786865e-07,1.2676954269e-02,3.5762786865e-07,8.6254905909e-03,2.4333257898e-07,-1.2676596642e-02
9.0420001745e-01,1.4699552059e+00,1.4570312500e+00,1.4699548483e+00,-1.2923955917e-02,-3.5762786865e-07,1.2923955917e-02,3.5762786865e-07,8.7920743972e-03,2.4329168014e-07,-1.2923598289e-02
9.0429997444e-01,1.4702020884e+00,1.4687500000e+00,1.4702018499e+00,-1.4520883560e-03,-2.3841857910e-07,1.4520883560e-03,2.3841857910e-07,9.8767946474e-04,1.6216721122e-07,-1.4518499374e-03
9.0439999104e-01,1.4704492092e+00,1.4687500000e+00,1.4704488516e+00,-1.6992092133e-03,-3.5762786865e-07,1.6992092133e-03,3.5762786865e-07,1.1555715464e-03,2.4320993930e-07,-1.6988515854e-03
9.0450000763e-01,1.4706963301e+00,1.4687500000e+00,1.4706960917e+00,-1.9463300705e-03,-2.3841857910e-07,1.9463300705e-03,2.3841857910e-07,1.3234071666e-03,1.6211271259e-07,-1.9460916519e-03
9.0460002422e-01,1.4709434509e+00,1.4687500000e+00,1.4709429741e+00,-2.1934509277e-03,-4.7683715820e-07,2.1934509277e-03,4.7683715820e-07,1.4911864419e-03,3.2417096918e-07,-2.1929740906e-03
9.0469998121e-01,1.4711904526e+00,1.4687500000e+00,1.4711902142e+00,-2.4404525757e-03,-2.3841857910e-07,2.4404525757e-03,2.3841857910e-07,1.6588284634e-03,1.6205827080e-07,-2.4402141571e-03
9.0479999781e-01,1.4714375734e+00,1.4687500000e+00,1.4714372158e+00,-2.6875734329e-03,-3.5762786865e-07,2.6875734329e-03,3.5762786865e-07,1.8264950486e-03,2.4304657131e-07,-2.6872158051e-03
9.0490001440e-01,1.4716848135e+00,1.4687500000e+00,1.4716844559e+00,-2.9348134995e-03,-3.5762786865e-07,2.9348134995e-03,3.5762786865e-07,1.9941860810e-03,2.4300575774e-07,-2.9344558716e-03
9.0499997139e-01,1.4719318151e+00,1.4687500000e+00,1.4719315767e+00,-3.1818151474e-03,-2.3841857910e-07,3.1818151474e-03,2.3841857910e-07,2.1616593003e-03,1.6197664365e-07,-3.1815767288e-03
9.0509998798e-01,1.4721790552e+00,1.4687500000e+00,1.4721788168e+00,-3.4290552139e-03,-2.3841857910e-07,3.4290552139e-03,2.3841857910e-07,2.3292377591e-03,1.6194944408e-07,-3.4288167953e-03
9.0520000458e-01,1.4724264145e+00,1.4687500000e+00,1.4724259377e+00,-3.6764144897e-03,-4.7683715820e-07,3.6764144897e-03,4.7683715820e-07,2.4968408979e-03,3.2384446058e-07,-3.6759376526e-03
9.0530002117e-01,1.4726736546e+00,1.4687500000e+00,1.4726732969e+00,-3.9236545563e-03,-3.5762786865e-07,3.9236545563e-03,3.5762786865e-07,2.6643068995e-03,2.4284258870e-07,-3.9232969284e-03
9.0539997816e-01,1.4729208946e+00,1.4687500000e+00,1.4729204178e+00,-4.1708946228e-03,-4.7683715820e-07,4.1708946228e-03,4.7683715820e-07,2.8317165561e-03,3.2373574754e-07,-4.1704177856e-03
9.0549999475e-01,1.4731681347e+00,1.4687500000e+00,1.4731678963e+00,-4.4181346893e-03,-2.3841857910e-07,4.4181346893e-03,2.3841857910e-07,2.9990703333e-03,1.6184071683e-07,-4.4178962708e-03
9.0560001135e-01,1.4734156132e+00,1.4687500000e+00,1.4734152555e+00,-4.6656131744e-03,-3.5762786865e-07,4.6656131744e-03,3.5762786865e-07,3.1665288843e-03,2.4272029009e-07,-4.6652555466e-03
9.0570002794e-01,1.4736629725e+00,1.4687500000e+00,1.4736626148e+00,-4.9129724503e-03,-3.5762786865e-07,4.9129724503e-03,3.5762786865e-07,3.3338507637e-03,2.4267956178e-07,-4.9126148224e-03
9.0579998493e-01,1.4739102125e+00,1.4687500000e+00,1.4739098549e+00,-5.1602125168e-03,-3.5762786865e-07,5.1602125168e-03,3.5762786865e-07,3.5010359716e-03,2.4263883347e-07,-5.1598548889e-03
9.0590000153e-01,1.4741576910e+00,1.4687500000e+00,1.4741573334e+00,-5.4076910019e-03,-3.5762786865e-07,5.4076910019e-03,3.5762786865e-07,3.6683259532e-03,2.4259810516e-07,-5.4073333740e-03
9.0600001812e-01,1.4744051695e+00,1.4687500000e+00,1.4744048119e+00,-5.6551694870e-03,-3.5762786865e-07,5.6551694870e-03,3.5762786865e-07,3.8355600554e-03,2.4255737685e-07,-5.6548118591e-03
9.0609997511e-01,1.4746525288e+00,1.4687500000e+00,1.4746522903e+00,-5.9025287628e-03,-2.3841857910e-07,5.9025287628e-03,2.3841857910e-07,4.0026572533e-03,1.6167780359e-07,-5.9022903442e-03
9.0619999170e-01,1.4749000072e+00,1.4687500000e+00,1.4748997688e+00,-6.1500072479e-03,-2.3841857910e-07,6.1500072479e-03,2.3841857910e-07,4.1697788984e-03,1.6165067507e-07,-6.1497688293e-03
9.0630000830e-01,1.4751474857e+00,1.4687500000e+00,1.4751472473e+00,-6.3974857330e-03,-2.3841857910e-07,6.3974857330e-03,2.3841857910e-07,4.3368446641e-03,1.6162356076e-07,-6.3972473145e-03
9.0640002489e-01,1.4753950834e+00,1.4687500000e+00,1.4753948450e+00,-6.6450834274e-03,-2.3841857910e-07,6.6450834274e-03,2.3841857910e-07,4.5039351098e-03,1.6159643224e-07,-6.6448450089e-03
9.0649998188e-01,1.4756425619e+00,1.4687500000e+00,1.4756423235e+00,-6.8925619125e-03,-2.3841857910e-07,6.8925619125e-03,2.3841857910e-07,4.6708886512e-03,1.6156933214e-07,-6.8923234940e-03
9.0659999847e-01,1.4758901596e+00,1.4687500000e+00,1.4758899212e+00,-7.1401596069e-03,-2.3841857910e-07,7.1401596069e-03,2.3841857910e-07,4.8378664069e-03,1.6154221782e-07,-7.1399211884e-03
9.0670001507e-01,1.4761378765e+00,1.4687500000e+00,1.4761373997e+00,-7.3878765106e-03,-4.7683715820e-07,7.3878765106e-03,4.7683715820e-07,5.0048688427e-03,3.2303023545e-07,-7.3873996735e-03
9.0679997206e-01,1.4763853550e+00,1.4687500000e+00,1.4763851166e+00,-7.6353549957e-03,-2.3841857910e-07,7.6353549957e-03,2.3841857910e-07,5.1716547459e-03,1.6148804605e-07,-7.6351165771e-03
9.0689998865e-01,1.4766330719e+00,1.4687500000e+00,1.4766327143e+00,-7.8830718994e-03,-3.5762786865e-07,7.8830718994e-03,3.5762786865e-07,5.3385449573e-03,2.4219141892e-07,-7.8827142715e-03
9.0700000525e-01,1.4768807888e+00,1.4687500000e+00,1.4768805504e+00,-8.1307888031e-03,-2.3841857910e-07,8.1307888031e-03,2.3841857910e-07,5.5053792894e-03,1.6143387427e-07,-8.1305503845e-03
9.0710002184e-01,1.4771285057e+00,1.4687500000e+00,1.4771282673e+00,-8.3785057068e-03,-2.3841857910e-07,8.3785057068e-03,2.3841857910e-07,5.6721577421e-03,1.6140680259e-07,-8.3782672882e-03
9.0719997883e-01,1.4773761034e+00,1.4687500000e+00,1.4773757458e+00,-8.6261034012e-03,-3.5762786865e-07,8.6261034012e-03,3.5762786865e-07,5.8387997560e-03,2.4206963189e-07,-8.6257457733e-03
9.0729999542e-01,1.4776239395e+00,1.4687500000e+00,1.4776235819e+00,-8.8739395142e-03,-3.5762786865e-07,8.8739395142e-03,3.5762786865e-07,6.0055465437e-03,2.4202901727e-07,-8.8735818863e-03
9.0740001202e-01,1.4778716564e+00,1.4687500000e+00,1.4778714180e+00,-9.1216564178e-03,-2.3841857910e-07,9.1216564178e-03,2.3841857910e-07,6.1721573584e-03,1.6132563019e-07,-9.1214179993e-03
9.0750002861e-01,1.4781196117e+00,1.4687500000e+00,1.4781192541e+00,-9.3696117401e-03,-3.5762786865e-07,9.3696117401e-03,3.5762786865e-07,6.3388724811e-03,2.4194784487e-07,-9.3692541122e-03
9.0759998560e-01,1.4783673286e+00,1.4687500000e+00,1.4783669710e+00,-9.6173286438e-03,-3.5762786865e-07,9.6173286438e-03,3.5762786865e-07,6.5053715371e-03,2.4190731551e-07,-9.6169710159e-03
9.0770000219e-01,1.4786151648e+00,1.4687500000e+00,1.4786148071e+00,-9.8651647568e-03,-3.5762786865e-07,9.8651647568e-03,3.5762786865e-07,6.6718948074e-03,2.4186675773e-07,-9.8648071289e-03
9.0780001879e-01,1.4788631201e+00,1.4687500000e+00,1.4788627625e+00,-1.0113120079e-02,-3.5762786865e-07,1.0113120079e-02,3.5762786865e-07,6.8384422921e-03,2.4182619995e-07,-1.0112762451e-02
